Positive,Negative,Game_id,Game_name,Positive_Rate,links,Game_description
152388,11215,648800,Raft,0.931449912287672,https://store.steampowered.com/app/648800,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
<strong>By yourself or with friends, your mission is to survive an epic oceanic adventure across<br/>a perilous sea! Gather debris to survive, expand your raft and be wary of the dangers of<br/>the ocean!</strong><br/><br/>Trapped on a small raft with nothing but a hook made of old plastic, players awake on a vast,<br/>blue ocean totally alone and with no land in sight! With a dry throat and an empty stomach,<br/>survival will not be easy!<br/><br/>Raft throws you and your friends into an epic adventure out on the big open sea, with the<br/>objective to stay alive, gather resources and build yourself a floating home worthy of<br/>survival.<br/><br/>Resources are tough to come by at sea: Players will have to make sure to catch whatever debris floats by using their trusty hook and when possible, scavenge the reefs beneath the waves and the islands above.<br/>However, thirst and hunger is not the only danger in the ocean… watch out for the man-<br/>eating shark determined to end your voyage!<br/><br/><br/>Features:<br/>● Multiplayer! Survive by yourself or with friends in online co-op!<br/>● Hook! Use your hook to catch debris floating by.<br/>● Craft! Build survival equipment, weapons, crop plots and more to help you stay alive!<br/>● Build! Expand your raft from a simple wreckage to a buoyant mansion.<br/>● Research! Learn new things to craft in the research table.<br/>● Navigate! Sail your raft towards new places!<br/>● Dive! Drop anchor and explore the depths for more resources.<br/>● Fight! Defend your raft from the dangers of the ocean.						</div>"
42684,3247,10180,Call of Duty: Modern Warfare 2,0.9293070039842372,https://store.steampowered.com/app/10180,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							The most-anticipated game of the year and the sequel to the best-selling first-person action game of all time, Modern Warfare 2 continues the gripping and heart-racing action as players face off against a new threat dedicated to bringing the world to the brink of collapse. <br/>					Call of Duty®: Modern Warfare 2 features for the first time in video games, the musical soundtrack of legendary Academy Award®, Golden Globe® Award, Grammy® Award and Tony winning composer Hans Zimmer.  The title picks up immediately following the historic events of Call of Duty® 4: Modern Warfare®, the blockbuster title that earned worldwide critical acclaim, including:<br/> <ul class=""bb_ul""><li>""Most Played Online Video Game"" in history, 2009 Guinness World Records<br/> </li><li>More than 50 Game of the Year awards, including the Console Game of the Year and Overall Game of the Year, 2007, from the Academy of Interactive Arts &amp; Sciences®<br/> </li></ul><h2 class=""bb_tag"">SPECIAL OPS CO-OPERATIVE</h2>					An entirely new gameplay mode which supports 2-player co-operative play online that is unique from the single player story campaign.  <br/> <ul class=""bb_ul""><li>Special Ops pits players into a gauntlet of time-trial and objective-based missions.<br/> </li><li>Rank-up as players unlock new Special Ops missions, each more difficult.<br/> </li><li>Missions include highlights from the single player campaign, fan favorites from Call of Duty 4: Modern Warfare and all new, exclusive missions.<br/> </li></ul><h2 class=""bb_tag"">MULTIPLAYER REINVENTED</h2>					Setting a new bar for online multiplayer, Modern Warfare 2 multiplayer delivers new capabilities, customization, gamestates and modes, including:<br/>					Create-a-Class Evolved<br/> <ul class=""bb_ul""><li><strong>Secondary Weapons</strong> - Machine Pistols, Shotguns, Handguns, Launchers<br/> </li><li><strong>Riot Shields</strong><br/> </li><li><strong>Equipment</strong> - Throwing Knives, Blast Shield, Tactical Insertion<br/> </li><li><strong>Perk Upgrades</strong><br/> </li><li><strong>Bling (Dual Attachments)</strong><br/> </li></ul><ul class=""bb_ul""><li><strong>Customizable Killstreaks</strong> - AC130, Sentry Gun, Predator Missile, Counter-UAV, Care Package<br/> </li><li><strong>Accolades (Post match reports)</strong><br/> </li></ul> </div>"
5416,430,275390,Guacamelee! Super Turbo Championship Edition,0.9264454327745468,https://store.steampowered.com/app/275390,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							Carlos Calaca has kidnapped El Presidente's Daughter, and he plans to sacrifice her in order to merge the World of the Living with the World of the Dead.<br/><br/>Juan Aguacate, an agave farmer who stumbles upon a Legendary Luchador mask, must find the strength and courage to become the Hero he's always dreamed of being and put a stop to this.<br/><br/><i>Guacamelee!</i> is a Metroidvania-style action-platformer set in a magical world inspired by traditional Mexican culture and folklore. The game features melee combat, parallel dimensions and same-screen co-op. The original <i>Guacamelee!</i> received wide critical acclaim and was a finalist for both IndieCade and the Independent Games Festival's Excellence in Visual Art award.<h2 class=""bb_tag"">Key Features</h2><br/><ul class=""bb_ul""><li>Non-Stop Fighting Action. An extensive move list, advanced combo engine, and anti-gravity grabs</li></ul><ul class=""bb_ul""><li>Multi-dimensional Platforming. Instantly swap between the Worlds of Living and Dead to traverse impossible terrain</li></ul><ul class=""bb_ul""><li>Combat moves double as movement, uniting platforming and fighting in a way never seen before</li></ul><ul class=""bb_ul""><li>Diverse, detailed world containing lively towns, dark forests, flowery canals and fiery volcanoes</li></ul><ul class=""bb_ul""><li>Drop in/out 4-Player local co-operative play, featuring independent dimension swapping</li></ul><ul class=""bb_ul""><li>Multiple boss characters (each with unique back stories), wide range of foes, and elite-class enemies</li></ul><ul class=""bb_ul""><li>Spectacular player abilities: The Rooster Uppercut, Frog Slam, and “Intenso” turbo-combat mode</li></ul><ul class=""bb_ul""><li>Create new custom costumes and share these with others via Steam Workshop</li></ul><ul class=""bb_ul""><li>Steam leaderboards, achievements and trading cards, support for multiple save slots, persistent cross-save-game costume unlocks</li></ul><ul class=""bb_ul""><li>Chickens.  Lots and lots of chickens.</li></ul><br/>*** Please note that the ‘<i>Super Turbo Championship Edition</i>’ of <i>Guacamelee!</i> is an <i>updated version</i> of the previously-released <i><a href=""https://store.steampowered.com/app/214770"" rel=""noreferrer"" target=""_blank"">Guacamelee! Gold Edition</a></i>. ***						</div>"
3189,257,370910,Kathy Rain,0.9254207777132908,https://store.steampowered.com/app/370910,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
<img src=""https://cdn.akamai.steamstatic.com/steam/apps/370910/extras/KathyRain_MotorCycle_Loop_01.png?t=1638457687""><br/><br/>Set in the '90s, Kathy Rain tells the story of a strong-willed journalism major who has to come to terms with her own troubled past as she investigates the mysterious death of her recently deceased grandfather. Armed with her motorcycle, a pack of cigs, and a notepad, Kathy begins to delve into a local mystery surrounding her hometown that will take her on a harrowing journey full of emotional and personal turmoil.<br/><br/>As she follows a trail of clues he left behind, questions emerge… What was Joseph Rain really looking for that night all those years ago? What turned him into a mere shell of a man, confined to a wheelchair? What secret did a suicidal young artist take with her to the grave, and why are so many people in Conwell Springs going mad? The truth is dark and sinister…<br/><br/><ul class=""bb_ul""><li>320x240 (4:3) resolution with crisp pixel art graphics<br/></li><li>4,000+ lines of dialogue<br/></li><li>Full English voice acting directed by Wadjet Eye Games' Dave Gilbert<br/></li><li>Original soundtrack<br/></li><li>40+ hand-drawn environments<br/></li><li>Compelling narrative with eerie plot set in the '90s</li></ul><br/><a href=""https://steamcommunity.com/linkfilter/?url=http://www.discord.gg/rawfury"" rel=""noopener"" target=""_blank""><img src=""https://cdn.akamai.steamstatic.com/steam/apps/370910/extras/Discord_Kathy_Rain.png?t=1638457687""/></a> </img></div>"
564574,48331,945360,Among Us,0.9211443861609876,https://store.steampowered.com/app/945360,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
<img src=""https://cdn.akamai.steamstatic.com/steam/apps/945360/extras/steam_AboutBanner_copy.png?t=1646296970""><br/><br/>Play with 4-15 player online or via local WiFi as you attempt to prepare your spaceship for departure, but beware as one or more random players among the Crew are Impostors bent on killing everyone!<br/><br/>Originally created as a party game, we recommend playing with friends at a LAN party or online using voice chat. Enjoy cross-platform play between Android, iOS, Nintendo Switch, and PC. Coming soon to Xbox and PlayStation, which will also feature crossplay. <br/><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/945360/extras/steam_AboutCrew_copy.png?t=1646296970""><br/><ul class=""bb_ul""><li> Win by completing tasks to prepare the ship or ejecting all Impostors.<br/></li><li> React quickly to undo the Impostor's sabotages.<br/></li><li> Check the Admin map and Security cameras to keep tabs on other Crewmates.<br/></li><li> Report any dead bodies immediately to start discussion of who the suspected Impostor is.<br/></li><li> Call emergency meetings to discuss suspicious behavior.<br/></li><li> Vote to eject suspected Impostors.</li></ul><br/><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/945360/extras/steam_AboutImpostor_copy.png?t=1646296970""><br/><ul class=""bb_ul""><li> Kill crewmates and frame bystanders.<br/></li><li> Pretend to run tasks to blend in with the crewmates.<br/></li><li> Sneak through the vents to quickly move about the ship.<br/></li><li> Use sabotages to cause chaos and divide the crew.<br/></li><li> Close doors to trap victims and kill in private.</li></ul><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/945360/extras/steam_AboutMultiPlay.png?t=1646296970""><h2 class=""bb_tag"">Features</h2><ul class=""bb_ul""><li> Customization: Pick your color, hat, skin, and pet.<br/></li><li> Lots of game options: Add more Impostors, more tasks, and so much more!<br/></li><li> 4 different maps to play in: The Skeld, MIRA HQ, Polus, and the Airship.<br/></li><li> Quickly find a game online from the host list.<br/></li><li> In-game text chat.<br/></li><li> Rich Discord integration.<br/></li><li> Cross-platform play between PC, Android, and iOS!</li></ul> </img></img></img></img></div>"
25427,2261,278360,A Story About My Uncle,0.9183400751227968,https://store.steampowered.com/app/278360,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							A Story About My Uncle is a first person platforming adventure game about a boy who searches for his lost uncle, and ends up in a world he couldn’t imagine existed. Take help of your uncle’s mysterious inventions that let you jump incredibly high and far through beautiful scenery, uncover clues to your uncle’s whereabouts, and meet fantastical creatures that will help you on your journey. <br/><br/>The movement in A Story About My Uncle is a crucial part of its core gameplay – focusing on swinging through the world with a grappling hook that gives the player a wonderful sense of speed and freedom. Soar through a game world with a unique art style and a mysterious story that unravels before you.<h2 class=""bb_tag"">Key features</h2><ul class=""bb_ul""><li>Grappling hook: An empowering mechanic that gives you a sensation of speed, flow and vertigo like you’ve never experienced before. <br/></li><li>Explore the world: Visit a wonderful and exciting world - from paradisal caves, to lost civilizations and harsh, mystical landscapes. <br/></li><li>Emphasis on story: While searching for your uncle you will meet creatures with stories and fates of their own. Take your time to explore the world to dig deeper into the narrative. <br/></li><li>Non-violent: A Story About My Uncle is a First Person game, but it is driven by non-violent gameplay and a heavy emphasis on story and atmosphere.</li></ul> </div>"
430928,40258,304930,Unturned,0.9145602798045782,https://store.steampowered.com/app/304930,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
<img src=""https://cdn.akamai.steamstatic.com/steam/apps/304930/extras/Title.png?t=1642457764""><br/><br/><strong>STAY UNTURNED</strong><br/>You're one of the few not yet <i>turned</i> zombie. Keeping it that way will be a challenge.<br/><br/><ul class=""bb_ul""><li>Go in guns blazing and attract the attention of everything, living and dead.<br/></li><li>Take a subtle approach sneaking around and making use of distractions.<br/></li><li>Confront and learn to counter special abilities ranging from invisibility to fire breathing to lightning attacks.</li></ul><br/><strong>STRUGGLE AGAINST NATURE</strong><br/>Zombies aside nature does plenty to make life hard.<br/><br/><ul class=""bb_ul""><li>Forage wild fruits and vegetables.<br/></li><li>Hunt animals for pelts and meat, or in some hostile environments become the prey.<br/></li><li>Fish for food and garbage.<br/></li><li>Plant a crop and make sure it gets rain.<br/></li><li>Seek warmth and take shelter from blizzards.</li></ul><br/><strong>DEAL WITH OTHER PLAYERS</strong><br/>Friend or foe there's a lot of interesting people online.<br/><br/><ul class=""bb_ul""><li>Arrest bandits with handcuffs and blindfold them as a non-lethal strategy.<br/></li><li>Fight with every kind of weapon under the sun - swords, machine guns, snipers, missiles, landmines - you name it.<br/></li><li>Raid enemy encampments using charges and detonators and steal their loot.<br/></li><li>For pure PvP play arena mode in a last man standing battle to the death, or PvE for peaceful cooperation.<br/></li><li>Roleplay servers encourage everyone to stay in character and tell a story together.</li></ul><br/><strong>HELP THE NEW SOCIETY</strong><br/>Plenty to do even if you're offline or going solo.<br/><br/><ul class=""bb_ul""><li>Meet, talk and trade with NPCs.<br/></li><li>Complete quests to aid NPCs and progress the story.<br/></li><li>Fend off waves of the undead to clear hordes.<br/></li><li>Secure airdropped supplies.<br/></li><li>Gear up with gasmasks to scout radioactive deadzones.</li></ul><br/><strong>FORTIFY YOUR STRONGHOLD</strong><br/>Somewhere to kick back and chillax or a hideout to direct your gang, whatever floats your boat (in this case sometimes literally).<br/><br/><ul class=""bb_ul""><li>Build with barricades, furniture, traps, machinery and more.<br/></li><li>Board up the windows of existing structures to survive the night.<br/></li><li>Craft an entirely new structure from supplies you collect.<br/></li><li>Turn your vehicle into a moving fortress by building on it.</li></ul><br/><strong>TRAVEL BY LAND, AIR AND SEA</strong><br/>Roll out in style with a fully stocked garage.<br/><br/><ul class=""bb_ul""><li>Land vehicles including tanks, quads and snowmobiles.<br/></li><li>Air vehicles from helicopters to seaplanes to fighter jets.<br/></li><li>Sea vehicles such as jetskis and hovercraft.<br/></li><li>Maintain your vehicles with tires, batteries and fuel.</li></ul><br/><strong>EXPLORE MASSIVE WORLDS</strong><br/>With 5 officially developed and 1 curated community created sandbox map there's a wide variety of locations to discover:<br/><br/><ul class=""bb_ul""><li>Prince Edward Island (PEI)<br/></li><li>The Yukon<br/></li><li>Washington<br/></li><li>Russia<br/></li><li>Hawaii<br/></li><li>Germany</li></ul><br/><strong>MOD EVERYTHING</strong><br/>From the ground up Unturned was designed for modding.<br/><br/><ul class=""bb_ul""><li>Download player created content ranging from guns to vehicles to huge levels from the workshop, and upload your own.<br/></li><li>Build custom maps using the in-game level editor. All of the official maps were created with the same free public tools and their assets are open for you to use.<br/></li><li>Write plugins using built-in or strong third party systems.<br/></li><li>Get your apparel and skins upvoted in the workshop for consideration to be accepted and sold.<br/></li><li>Team up with other modders and put together your own update for consideration to be officially adopted. </li></ul><br/><strong>NEAT STUFF</strong><br/>I think these features are neat and they didn't fit anywhere else. There's many more I want to include but for brevity's sake:<br/><br/><ul class=""bb_ul""><li>Most objects can be destroyed to create new pathways.<br/></li><li>For immersion you can pick a frequency and use two-way radios to communicate with your squad rather than external voice chat programs.</li></ul> </img></div>"
9644,921,130,Half-Life: Blue Shift,0.912825366777094,https://store.steampowered.com/app/130,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							Made by Gearbox Software and originally released in 2001 as an add-on to Half-Life, Blue Shift is a return to the Black Mesa Research Facility in which you play as Barney Calhoun, the security guard sidekick who helped Gordon out of so many sticky situations.						</div>"
18817,1823,80,Counter-Strike: Condition Zero,0.9116763565891473,https://store.steampowered.com/app/80,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							With its extensive Tour of Duty campaign, a near-limitless number of skirmish modes, updates and new content for Counter-Strike's award-winning multiplayer game play, plus over 12 bonus single player missions, Counter-Strike: Condition Zero is a tremendous offering of single and multiplayer content.						</div>"
163303,16184,238960,Path of Exile,0.90983190983191,https://store.steampowered.com/app/238960,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							You are an Exile, struggling to survive on the dark continent of Wraeclast, as you fight to earn power that will allow you to exact your revenge against those who wronged you. Created by hardcore gamers, Path of Exile is an online Action RPG set in a dark fantasy world. With a focus on visceral action combat, powerful items and deep character customization, Path of Exile is completely free and will never be pay-to-win.<h2 class=""bb_tag"">Key Features</h2><ul class=""bb_ul""><li><strong>Freedom. Power. Revenge.</strong><br/>Banished for your misdeeds to the dark, brutal world of Wraeclast, you play as the Duelist, Witch, Ranger, Templar, Marauder, Shadow or the Scion class. From forsaken shores through to the ruined city of Sarn, explore Wraeclast and uncover the ancient secrets waiting for you.<br/></li><li><strong>Unlimited Character Customization</strong><br/>Create and customize hundreds of unique skill combinations from tradable itemized gems and our gigantic passive skill tree. Combine skill gems, support gems and trigger gems to create your own unique combination of power, defense and destruction.<br/></li><li><strong>Deadly Missions</strong><br/>The Forsaken Masters each have their own style of mission and each of these missions has many variations. As you explore deeper into Wraeclast, the pool of available variations increases to challenge you in new ways. All of the Missions and their variations can occur anywhere in the game, including within end-game Maps.<br/></li><li><strong>Dressed to Kill</strong><br/>Path of Exile is all about items. Find, collect and trade magic, rare and unique items with arcane properties, then customize your character build around the deadliest combinations you possess.<br/></li><li><strong>Brutal Competitive Play</strong><br/>Battle in PvP tournaments seasons and Capture the Flag events for worldwide recognition. Compete in Daily Leagues and Race Events that run as separate game worlds with their own ladders and economies to win valuable prizes.<br/></li><li><strong>Customise Your Hideout</strong><br/>​In their extensive travels throughout Wraeclast, the Forsaken Masters have discovered ideal locations for an Exile to use as their own secret Hideout. Once you've earned a Master's trust, you may be taken to a Hideout, where you can create your own personalised town. Masters residing in your Hideout offer you daily Missions and train you in advanced crafting options. Use your Hideout as a quiet place to craft after battle, or expand it and use it as a personalised Guild Hall with hundreds of decorations.<br/></li><li><strong>Fair-To-Play. Never Pay-To-Win. </strong><br/>We're committed to creating a fair playing field for all players. You cannot gain gameplay advantage by spending real money in Path of Exile.</li></ul> </div>"
429865,45466,230410,Warframe,0.9043487590752548,https://store.steampowered.com/app/230410,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							Confront warring factions throughout a sprawling interplanetary system as you follow the guidance of the mysterious Lotus and level up your Warframe, build an Arsenal of destructive firepower, and realize your true potential across massive open worlds in this thrilling, genre-defining third-person combat experience.<br/><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/230410/extras/WF_DiscordBannerGif_FNL.gif?t=1645212234""><br/><br/><strong>BECOME A POWERFUL WARRIOR</strong><br/>Enter your Warframe: a bio-metal suit of untold power. Unleash its Abilities and wield a vast array of devastating weaponry to effortlessly annihilate hordes of enemies on sight. And when the slaughter is over, you can earn or instantly unlock 40+ different Warframes - each with a unique suite of powers - to re-experience the mayhem any way you want.<br/><br/><strong>BATTLE ALONGSIDE FRIENDS</strong><br/>Form a Squad with your friends and earn valuable bonus Rewards when you complete Missions together via highly collaborative, co-op gameplay. Utilize your Warframe’s Abilities to heal allies, redirect enemy fire, and achieve your objectives. Stuck on a particular challenge? In-game matchmaking makes it easy to connect with friendly Tenno whenever you need an extra hand.<br/><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/230410/extras/ExploreOpenWorlds_600x127.gif?t=1645212234""><br/><br/><strong>EXPLORE A MASSIVE SYSTEM</strong><br/>Deftly maneuver through ground-based Missions with your Warframe’s mesmerizing parkour skills, or take to the stars and engage in massive ship-to-ship battles in your very own customizable spacecraft. Lose yourself within mysterious open-world landscapes and discover a system teeming with fascinating lifeforms - both friendly and hostile.<br/><br/><strong>DISCOVER AN EPIC STORY</strong><br/>Marvel at the sweeping history of the Origin System as you experience Warframe’s massive cinematic narrative spanning 5 separate expansions and 30+ story-based Quests. Discover the power within and experience your first taste of invincibility with one of three original Warframes before you begin your journey, develop your skills and seek out the truth behind your awakening.<br/><br/><img src=""https://cdn.akamai.steamstatic.com/steam/apps/230410/extras/NinjasPlayFree_600x127.gif?t=1645212234""><br/><br/><strong>MASTER YOUR ARSENAL</strong><br/>Your starter Weapons are just the beginning. Craft hundreds of destructive armaments, plus vehicles, Companions and more. Level them up and experiment until you find the right combination of gear that suits your unique playstyle. Fashion your weaponry for a fearsome look to compliment your custom-designed loadout.<br/><br/><strong>CUSTOMIZE ENDLESSLY </strong><br/>Entering the Origin System means joining legions of friendly Tenno, each with their own personalized Warframes, Weapons and gear. With a staggering number of Customization options available to enhance your Loadout, designing the perfect look for your Warframe makes for an endlessly rewarding challenge for you and your Squad.						</img></img></img></div>"
196680,21013,107410,Arma 3,0.9034741585627466,https://store.steampowered.com/app/107410,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							Experience true combat gameplay in a massive military sandbox. Deploying a wide variety of single- and multiplayer content, over 20 vehicles and 40 weapons, and limitless opportunities for content creation, this is the PC’s premier military game. Authentic, diverse, open - Arma 3 sends you to war.<br/><br/><strong></strong><h2 class=""bb_tag"">Key Features in Arma 3</h2><ul class=""bb_ul""><li><strong>Altis &amp; Stratis</strong><br/>Defeat your enemy on a richly detailed, open-world battlefield – stretching over 290 km² of Mediterranean island terrain. From expansive cities to rolling hills, whether steamrolling your tank across the dusty plains, flying a transport helicopter over the dense forests, or waging asymmetric warfare from the rocky hills, the islands of Altis and Stratis are dynamic worlds, which lend themselves to the most varied engagements in gaming.<br/></li><li><strong>Weapons &amp; Vehicles</strong><br/>Head into combat on foot, drive armored vehicles, or take to the skies in helicopters and jets. Conduct a combined arms attack over air, land, and sea, with over 20 vehicles to drive and pilot, 40+ weapons to pick from, customizable loadouts with short- and long-distance attachments, and various types of gear to suit your needs on the battlefield. With a massive arsenal at your disposal, Arma 3 moves you into a world of tactical opportunities.<br/></li><li><strong>Singleplayer</strong><br/>Follow the story of Ben Kerry, a soldier who gets caught up in a Mediterranean flashpoint, across three gameplay-driven campaign episodes: Survive, Adapt, Win. Immerse yourself in Arma 3’s diverse gameplay by completing the focused showcase scenarios. Run through the competitive firing drills to hone your shooting and movement skills, and complete your training by signing up to Arma 3 Bootcamp, which features SP and MP tutorials, and a dedicated Virtual Reality practice environment.<br/></li><li><strong>Multiplayer</strong><br/>Fight online in the massive military sandbox that is Arma 3. Form a squad and team up against your enemy in the official Defend and Seize multiplayer scenarios. Or jump into one of the many popular unofficial game modes developed by the Arma 3 community. Experience a new form of multiplayer in Arma 3 Zeus, where Game Masters have the ability to influence the battlefield of other players in real-time.<br/></li><li><strong>Content Creation</strong><br/>Start creating your own experiences with Arma 3’s intuitive scenario editor and powerful modding tools. Enjoy a platform filled with player-created content, ranging from custom weapons and vehicles, to intense singleplayer scenarios and entirely new multiplayer game modes. Share and discover content on the Arma 3 Steam Workshop, which lets you install player-created content with a click of a button.<br/></li><li><strong>Revamped Engine</strong><br/>Navigate the battlefield with fluid new animations; feel the devastating power of combat with the upgraded sound engine, new ragdoll simulation and PhysX™-supported vehicles. Pushed forward by game-changing innovations, the highly moddable Real Virtuality™ 4 engine powers a new generation of Arma with even more stunning graphics, broad simulation gameplay, and massive sandbox terrains.</li></ul><strong></strong> </div>"
9410,1027,320,Half-Life 2: Deathmatch,0.9016000766503784,https://store.steampowered.com/app/320,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							Fast multiplayer action set in the Half-Life 2 universe! HL2's physics adds a new dimension to deathmatch play. Play straight deathmatch or try Combine vs. Resistance teamplay. Toss a toilet at your friend today!						</div>"
57734,6639,224260,No More Room in Hell,0.8968666987712239,https://store.steampowered.com/app/224260,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							""When there's no more room in hell, the dead will walk the earth.""<br/><br/>A tribute to the highly acclaimed film series in which the above quote originated from, No More Room in Hell (PC Gamer's Mod of the Year 2011, ModDB's Editor Choice Multiplayer Mod of the Year 2011), is a co-operative realistic first person survival horror modification for the Source Engine. Taking inspiration from George Romero's ""Of the Dead"" series, the mod is set during a time in which the world is on the verge of collapsing into chaos from a disease whose origin is unknown. Many experts and organizations have their theories and ideas on how such a disease emerged and started to systematically destroy our very way of life, but one fact is clear to all. Whoever perishes from the disease gets up and kills, and the people they killed get up and kill.<br/><br/>The chances of you surviving this all out war of society and the undead are slim to none. Already, there are millions of the walking dead shambling about, searching for food to eat. There's no known cure. One bite can possibly end it all for you. However, you aren't alone in this nightmare. There are still a handful of uninfected survivors left in this god forsaken hellhole, and with co-operation and teamwork, you may live long enough to fight your way to salvation.<h2 class=""bb_tag"">Features:</h2><ul class=""bb_ul""><li><strong>Teamwork:</strong> Co-operative play with up to eight players.<br/></li><li><strong>Voice and Text Communications Limited by Distance:</strong> The further you're away the harder it is for other players to hear you. Keep those walkie talkies close!<br/></li><li><strong>Dynamic Objective Maps:</strong> The next playthrough may not be the same as the last!<br/></li><li><strong>Survival Mode:</strong> Defend and maintain your shelter against the undead in the hopes of getting extracted to a safe area.<br/></li><li><strong>A Realistic Approach:</strong> In short, no crosshairs with limited ""only when you want it"" HUD. In addition, ammo and weapons are extremely scarce. With that in mind, aim down your sights and shoot for the head!<br/></li><li><strong>Multitude of Different Opponents:</strong> Ranging from the iconic ""walking zombie"" to the more contemporary ""runners"", NMRiH will keep you on your toes with a mix of dangerous foes to face down. However, the most dangerous enemy may not always be the walking dead...<br/></li><li><strong>Infection:</strong> One bite may be what it takes to bring you down. If infected, you must decide if you want to alert your team to rid you of your burden, or to keep quiet in the hopes of finding a cure...<br/></li><li>30+ weapons and counting, ranging from the diminutive .22 Target Pistol, to the almighty Chainsaw.<br/></li><li>No ads (on official and community official servers, user-hosted servers may vary)<br/></li><li>No pay to win items or microtransactions<br/></li><li>100% Free (unless you buy the soundtrack DLC &lt;3)</li></ul>No More Room in Hell is a Half-Life 2 Zombification. The mod was founded in 2003. It switched hands and a new team took over in 2009. Beta version 1.0 was released on Halloween of 2011. A full list of the No More Room in Hell Team and contributors can be found on the about page of our website: <a href=""https://steamcommunity.com/linkfilter/?url=http://www.nmrih.com"" rel=""noopener"" target=""_blank"">www.nmrih.com</a>.						</div>"
506246,62035,218620,PAYDAY 2,0.890837455413783,https://store.steampowered.com/app/218620,"<div class=""game_area_description"" id=""game_area_description"">
<h2>About This Game</h2>
							PAYDAY 2 is an action-packed, four-player co-op shooter that once again lets gamers don the masks of the original PAYDAY crew - Dallas, Hoxton, Wolf and Chains - as they descend on Washington DC for an epic crime spree. <br/><br/>The CRIMENET network offers a huge range of dynamic contracts, and players are free to choose anything from small-time convenience store hits or kidnappings, to big league cyber-crime or emptying out major bank vaults for that epic PAYDAY. While in DC, why not participate in the local community, and run a few political errands?<br/><br/>Up to four friends co-operate on the hits, and as the crew progresses the jobs become bigger, better and more rewarding. Along with earning more money and becoming a legendary criminal comes a character customization and crafting system that lets crews build and customize their own guns and gear.<h2 class=""bb_tag"">Key Features</h2><ul class=""bb_ul""><li>Rob Banks, Get Paid – Players must choose their crew carefully, because when the job goes down they will need the right mix of skills on their side.<br/></li><li>CRIMENET – The dynamic contract database lets gamers pick and choose from available jobs by connecting with local contacts such as Vlad the Ukrainian, shady politician ""The Elephant"", and South American drug trafficker Hector, all with their own agenda and best interests in mind.<br/></li><li>PAYDAY Gunplay and Mechanics on a New Level – Firing weapons and zip tying civilians never felt so good.<br/></li><li>Dynamic Scenarios – No heist ever plays out the same way twice. Every single scenario has random geometry or even rare events.<br/></li><li>Choose Your Skills – As players progress they can invest in any of five special Skill Trees: Mastermind, Enforcer, Ghost, Technician and Fugitive. Each features a deep customization tree of associated skills and equipment to master, and they can be mixed and matched to create the ultimate heister.<br/></li><li>More Masks than Ever – PAYDAY 2 features a completely new mask system, giving players the ability to craft their own unique mask with a pattern and color of their choice, resulting in millions of different combinations.  <br/></li><li>Weapons and Modifications – A brand new arsenal for the serious heister, covering everything from sniper and assault rifles to compact PDWs and SMGs. Once you've settled for a favorite, you can modify it with optics, suppressors, fore grips, reticles, barrels, frames, stocks and more, all of which will affect the performance of your weapon. There are also purely aesthetic enhancements - why not go for the drug lord look with polished walnut grips for your nine?<br/></li><li>Play It Your Way – Each job allows for multiple approaches, such as slow and stealthy ambushes or running in guns blazing. Hit the target any way you want, each approach will provide a different experience.<br/></li><li>A Long History of Additional Content – More than 70 updates since release, including new heists, characters, weapons and other gameplay features like driving cars and forklifts.</li></ul> </div>"
